G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
1.0000000	0.0694507	0.1561355	0.9072055	0.4657373	0.8492987	0.4039060	0.0957726	0.3220012	0.0900114	0.0000000	0.0317208	0.6002090	0.1586836	0.9490705	0.1432387	0.2067279	0.0393673	0.9168091	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601820	0.3925897	0.2073353	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780690	0.4580640	0.3076774	0.9070544	0.8676691	0.0080029	0.2014315	0.8619394	0.9936792	0.8724611	0.6928359	0.0685278	0.2125945	0.2634989	0.4540214	0.7243371	0.4270790	0.0930262	0.6374209
1.0000000	0.0694507	0.1561356	0.9072055	0.4657360	0.8492980	0.4039055	0.0957729	0.3220031	0.6094840	0.5662719	0.0000009	0.6002112	0.1586807	0.9490705	0.1432328	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601817	0.3925900	0.2073354	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780692	0.4580643	0.3076760	0.9070544	0.8676691	0.0080029	0.2014315	0.8619397	0.9936792	0.8724610	0.6928358	0.0685278	0.2125950	0.2634990	0.4540221	0.7243373	0.4270790	0.0930265	0.6374206
1.0000000	0.0694507	0.1561355	0.9072055	0.5378138	0.8631593	0.4157439	0.0900862	0.0542726	0.4804107	0.3310362	0.3076019	0.0000199	0.5381567	0.6701680	0.9386929	0.2067279	0.0393673	0.9168091	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601820	0.3925897	0.2073353	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780690	0.4580640	0.3076774	0.9070544	0.8676691	0.0080029	0.2014315	0.8619394	0.9936792	0.8724611	0.6928359	0.0685278	0.2125946	0.2634989	0.4540214	0.7243371	0.4270790	0.0930262	0.6374209
1.0000000	0.0694507	0.1561357	0.9072053	0.4657327	0.8492964	0.4039043	0.0957735	0.3220078	0.4869787	0.3854779	0.3331638	0.6002168	0.0000066	0.9491191	0.0018148	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.5961442	0.5601801	0.3925919	0.2073359	0.4348769	0.2455445	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780713	0.4580647	0.3076708	0.9070543	0.8676691	0.0080029	0.2014315	0.8619413	0.9936792	0.8724603	0.6928355	0.0685275	0.2125974	0.2634997	0.4540244	0.7243382	0.4270787	0.0930279	0.6374189
1.0000000	0.0694507	0.1561356	0.9072055	0.4657367	0.8492984	0.4039058	0.0957727	0.3220020	0.4875234	0.3855951	0.3334978	0.6002100	0.5381566	0.0000724	0.3250955	0.2067279	0.0393673	0.9168091	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601819	0.3925898	0.2073353	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780690	0.4580641	0.3076770	0.9070544	0.8676691	0.0080029	0.2014315	0.8619395	0.9936792	0.8724611	0.6928358	0.0685278	0.2125947	0.2634990	0.4540216	0.7243372	0.4270790	0.0930263	0.6374208
1.0000000	0.0694507	0.1561361	0.9072049	0.4657282	0.8492941	0.4039026	0.0957743	0.3220145	0.4865334	0.3850798	0.3332358	0.6002245	0.1586406	0.9491189	0.0000002	0.2067279	0.0393672	0.9168092	0.8402319	0.9997602	0.6672368	0.4338981	0.8394544	0.5961446	0.5601765	0.3925963	0.2073372	0.4348770	0.2455446	0.6093782	0.0337022	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389246	0.0543668	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780757	0.4580635	0.3076703	0.9070541	0.8676693	0.0080029	0.2014315	0.8619451	0.9936792	0.8724589	0.6928349	0.0685268	0.2126025	0.2635015	0.4540276	0.7243403	0.4270780	0.0930313	0.6374146
1.0000000	0.0694507	0.1561356	0.9072055	0.4657354	0.8492977	0.4039053	0.0957730	0.3220040	0.4873569	0.3856267	0.3333195	0.6002123	0.1586792	0.9490705	0.1432300	0.0000095	0.9996251	0.9830182	0.2636329	1.0000000	0.8568558	0.5071542	0.8678883	0.6215961	0.8980238	0.3845607	0.2559423	0.1327612	0.4372502	0.6716794	0.0657947	0.9756305	0.0009273	0.9839614	0.0149635	0.9988878	0.0278487	0.0391165	0.0543662	0.8118307	0.8005761	0.6533998	0.9905334	0.7219635	0.1778871	0.4583678	0.3079129	0.9999848	0.8900554	0.0083616	0.2199508	0.8799264	0.9946208	0.8692124	0.6834483	0.0505125	0.2115595	0.2619137	0.4536984	0.7726041	0.3972582	0.1098947	0.5608304
1.0000000	0.0694508	0.1561366	0.9072044	0.4657244	0.8492922	0.4039012	0.0957750	0.3220200	0.4863657	0.3847721	0.3334463	0.6002310	0.1586550	0.9490704	0.1431830	0.2067280	0.0000387	0.9160477	0.8460924	0.9997602	0.6672366	0.4338979	0.8394544	0.5961453	0.5601729	0.3926011	0.2073387	0.4348771	0.2455448	0.6093783	0.0337022	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389249	0.0543673	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780786	0.4580612	0.3076783	0.9070540	0.8676697	0.0080029	0.2014315	0.8619496	0.9936792	0.8724573	0.6928341	0.0685260	0.2126077	0.2635037	0.4540299	0.7243429	0.4270772	0.0930351	0.6374095
1.0000000	0.0694507	0.1561356	0.9072055	0.4657352	0.8492977	0.4039053	0.0957730	0.3220042	0.4873394	0.3856241	0.3333074	0.6002125	0.1586790	0.9490705	0.1432295	0.2067279	0.9977855	0.0000000	0.5479455	0.9997602	0.6672370	0.4338983	0.8394545	0.5961441	0.5601814	0.3925903	0.2073354	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780695	0.4580644	0.3076747	0.9070543	0.8676691	0.0080029	0.2014315	0.8619400	0.9936792	0.8724609	0.6928358	0.0685277	0.2125954	0.2634991	0.4540226	0.7243374	0.4270789	0.0930267	0.6374203
1.0000000	0.0694507	0.1561358	0.9072052	0.4657310	0.8492955	0.4039037	0.0957738	0.3220104	0.4867673	0.3853252	0.3331559	0.6002198	0.1586694	0.9490705	0.1432106	0.2067279	0.0380981	0.9914086	0.0000209	0.9997602	0.6672369	0.4338982	0.8394545	0.5961443	0.5601788	0.3925934	0.2073363	0.4348770	0.2455445	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389244	0.0543665	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780730	0.4580645	0.3076694	0.9070542	0.8676692	0.0080029	0.2014315	0.8619426	0.9936792	0.8724598	0.6928353	0.0685273	0.2125993	0.2635003	0.4540257	0.7243389	0.4270785	0.0930291	0.6374174
1.0000000	0.0694507	0.1561356	0.9072055	0.4657362	0.8492981	0.4039056	0.0957728	0.3220028	0.4874657	0.3856249	0.3334148	0.6002109	0.1586811	0.9490705	0.1432336	0.2067279	0.0393673	0.9168091	0.8402319	0.0000071	0.0562372	0.5283684	0.3416174	0.5702930	0.5674003	0.3786559	0.1988918	0.5003081	0.1973161	0.5830056	0.0298564	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780691	0.4580642	0.3076762	0.9070544	0.8676691	0.0080029	0.2014315	0.8619396	0.9936792	0.8724610	0.6928358	0.0685278	0.2125949	0.2634990	0.4540220	0.7243372	0.4270790	0.0930264	0.6374207
1.0000000	0.0694507	0.1561357	0.9072054	0.4657332	0.8492966	0.4039045	0.0957734	0.3220072	0.4870360	0.3855108	0.3331755	0.6002160	0.1586743	0.9490705	0.1432203	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.0000002	0.2770679	0.3416219	0.5961442	0.5601803	0.3925916	0.2073358	0.4348769	0.2455445	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780709	0.4580647	0.3076714	0.9070543	0.8676691	0.0080029	0.2014315	0.8619410	0.9936792	0.8724604	0.6928356	0.0685276	0.2125970	0.2634996	0.4540241	0.7243380	0.4270787	0.0930277	0.6374192
1.0000000	0.0694507	0.1561356	0.9072055	0.4657359	0.8492980	0.4039055	0.0957729	0.3220032	0.4874313	0.3856298	0.3333798	0.6002114	0.1586804	0.9490705	0.1432324	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.0562232	0.0000002	0.3534546	0.5961441	0.5601817	0.3925901	0.2073354	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780692	0.4580643	0.3076758	0.9070544	0.8676691	0.0080029	0.2014315	0.8619397	0.9936792	0.8724610	0.6928358	0.0685278	0.2125951	0.2634990	0.4540222	0.7243373	0.4270790	0.0930265	0.6374206
1.0000000	0.0694507	0.1561357	0.9072054	0.4657339	0.8492970	0.4039048	0.0957732	0.3220061	0.4871433	0.3855633	0.3332080	0.6002147	0.1586760	0.9490705	0.1432236	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.5172696	0.1760327	0.0000001	0.5961441	0.5601808	0.3925911	0.2073356	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780703	0.4580646	0.3076725	0.9070543	0.8676691	0.0080029	0.2014315	0.8619406	0.9936792	0.8724606	0.6928357	0.0685276	0.2125964	0.2634994	0.4540235	0.7243378	0.4270788	0.0930273	0.6374196
1.0000000	0.0694507	0.1561356	0.9072055	0.4657359	0.8492980	0.4039055	0.0957729	0.3220032	0.4874313	0.3856298	0.3333798	0.6002114	0.1586804	0.9490705	0.1432324	0.2067279	0.0393673	0.9168092	0.8402319	0.9997600	0.6672370	0.4338984	0.8394545	0.0000249	0.8995240	0.1288803	0.0984610	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780692	0.4580643	0.3076758	0.9070544	0.8676691	0.0080029	0.2014315	0.8619397	0.9936792	0.8724610	0.6928358	0.0685278	0.2125951	0.2634990	0.4540222	0.7243373	0.4270790	0.0930265	0.6374206
1.0000000	0.0694507	0.1561356	0.9072055	0.4657360	0.8492980	0.4039055	0.0957729	0.3220031	0.4874436	0.3856286	0.3333916	0.6002112	0.1586807	0.9490705	0.1432328	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.0000001	0.5659625	0.4950354	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780692	0.4580643	0.3076760	0.9070544	0.8676691	0.0080029	0.2014315	0.8619397	0.9936792	0.8724610	0.6928358	0.0685278	0.2125950	0.2634990	0.4540221	0.7243373	0.4270790	0.0930265	0.6374206
1.0000000	0.0694507	0.1561356	0.9072055	0.4657347	0.8492974	0.4039051	0.0957731	0.3220050	0.4872607	0.3856060	0.3332604	0.6002134	0.1586778	0.9490705	0.1432271	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.5961441	0.8994004	0.0000193	0.1990491	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780698	0.4580645	0.3076738	0.9070543	0.8676691	0.0080029	0.2014315	0.8619402	0.9936792	0.8724608	0.6928357	0.0685277	0.2125958	0.2634992	0.4540230	0.7243375	0.4270789	0.0930269	0.6374201
1.0000000	0.0694507	0.1561359	0.9072052	0.4657307	0.8492954	0.4039036	0.0957738	0.3220109	0.4867367	0.3852986	0.3331600	0.6002203	0.1586687	0.9490705	0.1432093	0.2067279	0.0393672	0.9168092	0.8402319	0.9997602	0.6672369	0.4338982	0.8394545	0.5961443	0.5641060	0.3746729	0.0000031	0.4348770	0.2455445	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389244	0.0543665	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780733	0.4580644	0.3076693	0.9070542	0.8676692	0.0080029	0.2014315	0.8619428	0.9936792	0.8724597	0.6928353	0.0685272	0.2125996	0.2635004	0.4540259	0.7243390	0.4270784	0.0930293	0.6374172
1.0000000	0.0694507	0.1561356	0.9072055	0.4657351	0.8492976	0.4039052	0.0957730	0.3220044	0.4873210	0.3856208	0.3332954	0.6002127	0.1586787	0.9490705	0.1432289	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.6271081	0.5520821	0.4099327	0.2178278	0.0000202	0.4724608	0.6746527	0.0950807	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780695	0.4580644	0.3076745	0.9070543	0.8676691	0.0080029	0.2014315	0.8619400	0.9936792	0.8724608	0.6928358	0.0685277	0.2125955	0.2634991	0.4540227	0.7243374	0.4270789	0.0930268	0.6374203
1.0000000	0.0694508	0.1561367	0.9072042	0.4657232	0.8492916	0.4039008	0.0957752	0.3220217	0.4863431	0.3846891	0.3335232	0.6002329	0.1586525	0.9490703	0.1431783	0.2067280	0.0393671	0.9168092	0.8402319	0.9997602	0.6672366	0.4338979	0.8394544	0.5961455	0.5601717	0.3926028	0.2073392	0.4348771	0.0000090	0.6093783	0.0336164	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389250	0.0543675	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780791	0.4580603	0.3076821	0.9070539	0.8676699	0.0080029	0.2014315	0.8619511	0.9936792	0.8724568	0.6928338	0.0685257	0.2126094	0.2635044	0.4540305	0.7243438	0.4270769	0.0930364	0.6374077
1.0000000	0.0694507	0.1561357	0.9072054	0.4657334	0.8492967	0.4039046	0.0957733	0.3220069	0.4870638	0.3855256	0.3331826	0.6002157	0.1586748	0.9490705	0.1432211	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.5961441	0.5601804	0.3925914	0.2073357	0.4348769	0.4724594	0.0000001	0.0363303	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780708	0.4580646	0.3076717	0.9070543	0.8676691	0.0080029	0.2014315	0.8619409	0.9936792	0.8724605	0.6928356	0.0685276	0.2125969	0.2634995	0.4540239	0.7243379	0.4270788	0.0930276	0.6374193
1.0000000	0.0694508	0.1561368	0.9072041	0.4657226	0.8492913	0.4039006	0.0957753	0.3220226	0.4863356	0.3846472	0.3335655	0.6002340	0.1586511	0.9490703	0.1431758	0.2067280	0.0393671	0.9168092	0.8402319	0.9997602	0.6672365	0.4338978	0.8394544	0.5961457	0.5601711	0.3926037	0.2073395	0.4348771	0.2455458	0.6093690	0.0000187	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389250	0.0543677	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780794	0.4580597	0.3076844	0.9070539	0.8676700	0.0080029	0.2014316	0.8619519	0.9936792	0.8724565	0.6928337	0.0685256	0.2126103	0.2635049	0.4540308	0.7243443	0.4270767	0.0930371	0.6374067
1.0000000	0.0694507	0.1561355	0.9072055	0.4657377	0.8492989	0.4039062	0.0957725	0.3220005	0.4874920	0.3854568	0.3336267	0.6002082	0.1586847	0.9490705	0.1432409	0.9990599	0.0232631	0.9816277	0.8433363	0.8925352	0.2267755	0.0793702	0.5377895	0.8740381	0.4900691	0.8171597	0.0649387	0.4986564	0.6857470	0.5876859	0.2134592	0.0000000	0.0415142	0.8363291	0.0149630	0.0068307	0.6796875	0.4120612	0.0544357	0.3022134	0.1044855	0.4456931	0.0070874	0.4794160	0.4802475	0.5425158	0.1963096	0.2336552	0.5222932	0.0247358	0.0526654	0.9835206	0.8693946	0.8992517	0.7868771	0.2357704	0.4435769	0.6222384	0.5200867	0.4679308	0.9708061	0.1015059	0.9733302
1.0000000	0.0694516	0.1561521	0.9071876	0.4656773	0.8492691	0.4038840	0.0957834	0.3220898	0.4888889	0.3842803	0.3362360	0.6003110	0.1585602	0.9490644	0.1430330	0.2067293	0.0393676	0.9168102	0.8402301	0.9997602	0.6672386	0.4338988	0.8394542	0.5961729	0.5601185	0.3927006	0.2073772	0.4348741	0.2455690	0.6093901	0.0337057	0.9769200	0.0000385	0.9839822	0.0149630	0.9988918	0.0278185	0.0389379	0.0543903	0.8118710	0.8006232	0.6529582	0.9905793	0.7218337	0.1779745	0.4580146	0.3080704	0.9070569	0.8676921	0.0080035	0.2014391	0.8620620	0.9936804	0.8724223	0.6928135	0.0685017	0.2126806	0.2635523	0.4540257	0.7244141	0.4270528	0.0931306	0.6372616
1.0000000	0.0694507	0.1561356	0.9072055	0.4657357	0.8492979	0.4039054	0.0957729	0.3220035	0.4874041	0.3856304	0.3333558	0.6002117	0.1586800	0.9490705	0.1432315	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601816	0.3925901	0.2073354	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0352052	0.0000010	0.0156798	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780693	0.4580643	0.3076755	0.9070544	0.8676691	0.0080029	0.2014315	0.8619398	0.9936792	0.8724609	0.6928358	0.0685278	0.2125952	0.2634991	0.4540223	0.7243373	0.4270790	0.0930266	0.6374205
