"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
90	1.0064635	0.0612595	0.2539977	0.9778008	0.4722701	0.8211564	0.4582950	0.0725197	0.2950556	0.5282455	0.3853980	0.2883394	0.5481056	0.1951522	0.9088397	0.1309724	0.2498280	0.0496903	1.0212870	0.8796484	0.9203420	0.6722032	0.3685016	0.8435050	0.6714658	0.4904733	0.5603081	0.1462468	0.2970841	0.3311069	0.5974710	0.0563012	0.8567499	0.0067090	0.9860195	0.0127961	0.9268019	0.0313678	0.1491199	0.2512734	0.7741820	0.8583004	0.7254755	0.9774957	0.6982434	0.2062069	0.4790334	0.2690022	0.8201283	0.9023968	0.0109332	0.1653979	0.7522715	0.9614464	0.8476601	0.5062921	0.0731784	0.1789642	0.2199827	0.4990379	0.6393168	0.3638840	0.0975814	0.6726055
95	1.0041062	0.0765502	0.2262648	0.9496629	0.4356104	0.8221502	0.4666160	0.0706276	0.3057606	0.5485786	0.4084499	0.3080983	0.5522797	0.1835551	0.9152985	0.1082802	0.2566474	0.0486014	0.9531371	0.8493385	0.9740196	0.6547212	0.3652286	0.7963587	0.6829069	0.5096546	0.5465207	0.1536886	0.3175568	0.3522116	0.5823161	0.0515622	0.8325740	0.0078892	1.0059949	0.0113704	0.9242344	0.0346223	0.1464637	0.2440716	0.7707259	0.8437253	0.7321510	0.9823126	0.6868470	0.2083151	0.5092123	0.3176687	0.7876463	0.9068285	0.0120897	0.1599580	0.7996855	0.9868747	0.8338009	0.5023574	0.0717196	0.1708732	0.2365930	0.5062622	0.6184205	0.4053257	0.0780341	0.6444851
100	1.0109314	0.0651180	0.2216656	0.9386071	0.4075619	0.8181286	0.4587640	0.0719036	0.3149993	0.5346723	0.4046191	0.3056812	0.5462276	0.2099485	0.9362421	0.1221790	0.2644909	0.0464710	0.9046802	0.8290945	0.9723994	0.6692570	0.3828708	0.7944808	0.7107413	0.5177767	0.5411153	0.1587938	0.3475001	0.3615879	0.6185508	0.0574145	0.8941228	0.0042687	0.9884838	0.0142301	0.9298868	0.0423987	0.1461276	0.2234170	0.7775941	0.8084090	0.7396723	0.9382009	0.7156616	0.2049051	0.5247047	0.3454674	0.8378101	0.8831169	0.0135372	0.1796493	0.8179780	0.9603394	0.8417283	0.5280204	0.0839800	0.1761332	0.2362802	0.4859268	0.5906090	0.4142580	0.0817314	0.6794010

0	0.9911307	0.0658409	0.1494743	0.9675341	0.5001965	0.8535966	0.4025651	0.1063909	0.3387085	0.4750015	0.3707426	0.3936650	0.6624272	0.1415748	1.0500037	0.1650658	0.1987426	0.0560573	0.9271960	0.8471493	1.0521986	0.6237370	0.4819791	0.8725703	0.6240703	0.5672331	0.3683804	0.2333716	0.4646117	0.2402441	0.6616814	0.0415229	1.0339249	0.0014548	1.0038787	0.0100799	0.9991975	0.0396441	0.0457775	0.0433773	0.7941585	0.7953438	0.7128120	1.0262491	0.7209468	0.1772090	0.4059547	0.3140211	0.8624540	0.8936878	0.0046311	0.1830016	0.9287067	1.0294077	0.8135084	0.7356539	0.0675834	0.1939063	0.2698122	0.4010931	0.7504269	0.4151395	0.0798763	0.7108215
5	1.1007485	0.0767860	0.1562582	0.9189804	0.6500432	0.9240194	0.3657440	0.1075591	0.3713847	0.4007971	0.4270277	0.2860945	0.7304193	0.1295436	0.9644863	0.1323140	0.1707292	0.0642121	0.9527001	0.9155138	1.1001399	0.6941627	0.3690107	0.8454365	0.6257151	0.6452560	0.4809119	0.1908137	0.3678563	0.2488491	0.6262837	0.0338755	0.9447115	0.0013583	0.9116885	0.0083979	0.9670787	0.0299616	0.0476875	0.0575802	0.7156386	0.8256315	0.5883276	0.9895477	0.7008867	0.1877366	0.3696396	0.1957872	0.9215922	0.8247154	0.0175189	0.1698656	0.8113155	0.9446390	0.8955334	0.7484495	0.0785942	0.2095914	0.2242133	0.5126354	0.7360966	0.4390555	0.0842541	0.6910898
10	1.0776128	0.0730044	0.1487465	0.9511833	0.6664960	0.8873327	0.3203137	0.1091017	0.4194735	0.4117910	0.4577809	0.3168726	0.7379240	0.1292212	0.9649010	0.1297205	0.1835466	0.0697997	0.8734564	0.9211537	1.1230168	0.6917085	0.3774503	0.8498158	0.6379428	0.6404174	0.5148432	0.1792252	0.3608754	0.2629852	0.6500264	0.0315889	0.9525148	0.0019012	0.9417254	0.0155803	0.9319021	0.0256617	0.0836479	0.0595981	0.6908440	0.8451891	0.6104568	0.9919580	0.6943334	0.1860348	0.3722295	0.2073113	0.9090102	0.8428406	0.0157924	0.1780006	0.8210352	0.8922286	0.9373791	0.7205102	0.0667556	0.2063971	0.2135366	0.5297224	0.7219007	0.4259212	0.0824129	0.6828962
15	1.0527590	0.0718915	0.1726798	0.9437844	0.7518252	0.8261690	0.3283077	0.1043921	0.4790870	0.4326209	0.5029425	0.3342910	0.7351535	0.1227957	0.9344779	0.1318354	0.1908147	0.0708376	0.7976161	0.9405305	1.0737076	0.6621639	0.3746126	0.8926923	0.6585917	0.6523906	0.5174585	0.1700114	0.3742022	0.2463020	0.6433916	0.0254477	0.9556680	0.0017112	0.9392647	0.0169954	0.9467109	0.0330277	0.1128443	0.0565926	0.6328092	0.8610620	0.6210656	0.9966418	0.7324702	0.1865207	0.4276007	0.2303469	0.8953886	0.8299279	0.0156081	0.1943075	0.8097081	0.8409370	0.9504041	0.7139409	0.0577878	0.1921086	0.1982338	0.5238040	0.7119701	0.4479045	0.0935193	0.6863180
20	1.0393893	0.0630487	0.1765031	0.9294028	0.8070692	0.8411574	0.3070000	0.1050911	0.5051326	0.4375019	0.5642087	0.3300252	0.7317584	0.1176110	0.9095083	0.1365784	0.1871813	0.0709860	0.8342804	0.9590575	1.0945362	0.6615764	0.3715117	0.8796710	0.6866471	0.6405944	0.5657775	0.1512285	0.3739076	0.2598869	0.6704433	0.0177211	0.9750541	0.0012652	0.9753505	0.0194841	0.9717826	0.0368482	0.1159868	0.0662191	0.5916465	0.8153678	0.6664502	1.0228207	0.7568680	0.2078876	0.4225951	0.2508662	0.9168460	0.8413483	0.0104241	0.1847441	0.7962024	0.7732679	0.8978432	0.7280241	0.0567479	0.1989198	0.1858535	0.5308076	0.6695763	0.4411312	0.1018165	0.6664777
25	1.0031944	0.0615214	0.1734559	0.9275078	0.7899336	0.8818706	0.3161231	0.0913710	0.4968976	0.4143886	0.5705062	0.3239704	0.7416185	0.1151017	0.8955967	0.1631788	0.1898621	0.0720119	0.8899107	0.9615052	1.1057048	0.6534929	0.3516620	0.8395202	0.7270323	0.6360035	0.5966022	0.1395041	0.3781542	0.2485412	0.7006149	0.0156544	0.9672076	0.0014122	0.9799550	0.0187196	0.9906759	0.0316646	0.1445836	0.0707260	0.5978629	0.8106873	0.6537351	1.0082213	0.7673306	0.2118076	0.4524385	0.2781283	0.9513053	0.8176124	0.0080277	0.1962970	0.8316014	0.7632014	0.8813363	0.7842157	0.0565255	0.1975507	0.1687494	0.5169657	0.6779183	0.4441777	0.0926025	0.6637456
30	0.9661239	0.0599236	0.1702812	0.9564523	0.7861783	0.8865459	0.3133489	0.0955253	0.5299602	0.4118769	0.6056585	0.3523572	0.7635751	0.1094453	0.8963721	0.1705549	0.1854810	0.0617585	0.8838363	0.9520248	1.1083960	0.6374448	0.3665933	0.8102684	0.7471250	0.6234244	0.5888172	0.1255130	0.3780861	0.2702317	0.7075400	0.0123020	1.0130652	0.0020643	0.9319627	0.0191963	0.9771341	0.0305024	0.1488270	0.0702515	0.5918049	0.8238044	0.7037742	1.0000019	0.7712979	0.2126973	0.4349438	0.2924052	0.9168046	0.8144807	0.0072564	0.2211245	0.8555681	0.7471671	0.8818681	0.7672107	0.0567785	0.2006305	0.1505759	0.5078735	0.7012281	0.4665603	0.0867439	0.6483811
35	0.9926236	0.0617844	0.1600368	0.9785333	0.7804037	0.8802938	0.2905290	0.1033699	0.5545275	0.4489898	0.6262752	0.3545619	0.7651066	0.1001352	0.8994598	0.1833039	0.2010984	0.0613536	0.8596057	0.8940844	1.0920846	0.6630426	0.3675802	0.8416229	0.7839000	0.5938966	0.5989770	0.1122118	0.3924829	0.2902640	0.7275452	0.0096217	1.0605903	0.0013324	0.9262985	0.0194963	1.0007333	0.0209139	0.1688432	0.0603404	0.5745054	0.7884563	0.6887699	0.9753825	0.7924239	0.1999624	0.4305992	0.2993477	0.8950821	0.8035908	0.0047197	0.2198695	0.8247864	0.7458114	0.8783441	0.7525545	0.0531415	0.2026127	0.1310578	0.4787039	0.7120324	0.4500382	0.0878270	0.6373342
40	0.9733883	0.0551766	0.1363004	0.9913008	0.7437690	0.8203184	0.2788308	0.0980360	0.5740042	0.4344483	0.6185752	0.3742627	0.7885954	0.0961392	0.8968319	0.2107842	0.2048344	0.0600430	0.8779685	0.8786253	1.0987734	0.6781544	0.3821487	0.8626130	0.7677770	0.6066304	0.6128100	0.0843487	0.3926813	0.2721270	0.7384289	0.0077956	1.0701811	0.0011347	0.9599350	0.0162806	0.9824366	0.0189411	0.1889606	0.0609227	0.5605235	0.7890094	0.6645573	0.9727592	0.8066630	0.1946429	0.4302958	0.3012518	0.8863424	0.8290058	0.0078205	0.2197506	0.8509906	0.7276905	0.8971993	0.7317038	0.0376016	0.2034511	0.1240985	0.4631389	0.7497127	0.4132925	0.0723048	0.6240275
45	0.9697001	0.0590624	0.1437552	0.9911064	0.7196059	0.7969235	0.2648655	0.1033643	0.5700093	0.4461568	0.6608662	0.3860611	0.7905482	0.1056540	0.9064444	0.2020633	0.2024806	0.0490500	0.9680998	0.8784431	1.0951051	0.7199264	0.3882765	0.8712619	0.7858309	0.5741672	0.6426671	0.0838306	0.3765034	0.2447070	0.7555160	0.0066770	1.0808742	0.0018697	0.9317768	0.0142377	0.9741245	0.0231698	0.1909291	0.0602787	0.5311462	0.8053090	0.6864940	0.9557603	0.8565014	0.1836505	0.4664817	0.3067577	0.8823179	0.8479324	0.0055619	0.2022718	0.8252531	0.7365166	0.8886352	0.7640188	0.0365360	0.1999810	0.1093396	0.4481929	0.7427523	0.4340668	0.0727586	0.6348734
50	0.9136155	0.0613761	0.1268485	0.9856651	0.7381056	0.7676118	0.2599830	0.0948754	0.5734544	0.4318917	0.6658608	0.4026672	0.7668221	0.1063894	0.9120234	0.1844781	0.1997558	0.0476879	0.9849256	0.9054277	1.1319317	0.6743630	0.4322293	0.8770561	0.8004033	0.5645134	0.6516475	0.0824481	0.3521759	0.2092786	0.7561804	0.0050747	1.0779909	0.0030888	0.9698192	0.0154497	0.9852235	0.0156073	0.1959803	0.0593103	0.5238441	0.8079608	0.6683933	0.9656913	0.8819982	0.1811005	0.4701830	0.3505766	0.8826805	0.8536310	0.0031149	0.2002194	0.7926900	0.7453592	0.8628807	0.7601569	0.0346734	0.1886919	0.1016117	0.4440615	0.7342602	0.4402030	0.0766554	0.5946750
55	0.9118171	0.0610351	0.1284667	0.9814631	0.6983414	0.7847585	0.2704596	0.0823829	0.5465677	0.4241544	0.6372555	0.4037987	0.7562078	0.0941304	0.9375172	0.1780291	0.2103168	0.0539110	0.9319673	0.9135847	1.1189194	0.7141759	0.4474957	0.8737548	0.7778973	0.5628134	0.6035901	0.1124640	0.3426670	0.2294713	0.7361618	0.0054381	1.0696744	0.0024008	0.9694049	0.0206920	0.9649303	0.0193008	0.1744419	0.0553481	0.5568943	0.8308089	0.6656076	0.9881944	0.8761084	0.1674082	0.4617032	0.3419205	0.8797146	0.8618323	0.0059660	0.2009743	0.7792360	0.7892657	0.8496923	0.7627756	0.0491481	0.1800001	0.1235607	0.4437632	0.6877495	0.4155599	0.0888499	0.6427048
60	0.9232862	0.0621721	0.1355036	0.9504164	0.6405530	0.7921721	0.2954007	0.0791908	0.5415022	0.4173862	0.6214370	0.3822876	0.7232203	0.0856514	0.9439800	0.1698143	0.2038048	0.0569823	0.9083423	0.8699819	1.1474884	0.7280311	0.4755198	0.8926776	0.7946939	0.5652114	0.5880576	0.1512500	0.3550963	0.2469866	0.7386977	0.0160668	1.0469555	0.0021637	0.9978617	0.0237959	0.9841849	0.0221795	0.1492724	0.0569404	0.5962184	0.8199398	0.6732323	0.9438928	0.8598298	0.1627366	0.4314822	0.3527063	0.8964423	0.8709322	0.0093206	0.2037514	0.7936851	0.8182764	0.8752806	0.7543273	0.0611756	0.1698229	0.1319593	0.4429316	0.6938905	0.4382256	0.0674909	0.6504822
65	0.9487157	0.0489288	0.1306074	0.9531102	0.5867967	0.7998170	0.3165457	0.0773314	0.5298590	0.4273766	0.6232976	0.3811294	0.6846383	0.0848104	0.9463248	0.1576950	0.1979929	0.0507088	0.9407109	0.9033778	1.1264281	0.6690224	0.4384491	0.8613984	0.7831922	0.5304863	0.5778559	0.1684861	0.3468051	0.2775793	0.7184923	0.0216008	1.0334166	0.0016744	0.9984897	0.0244270	0.9609493	0.0295819	0.1348843	0.0625357	0.6062869	0.8145534	0.6629328	0.9284087	0.8891899	0.1653396	0.4729957	0.3509255	0.8897362	0.8564636	0.0055254	0.1952269	0.8165349	0.8374208	0.9148963	0.7091490	0.0620242	0.1837321	0.1338724	0.4542244	0.6633696	0.4373600	0.0837851	0.6587092
