G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
1.0046889	0.0695852	0.1910904	0.9316305	0.4788183	0.8506589	0.3888424	0.1197896	0.3196349	0.1094725	0.0000000	0.0283029	0.6085432	0.1395454	0.9586532	0.1124485	0.2006995	0.0683063	0.9349428	0.8312198	1.1066424	0.6915970	0.3821809	0.9053181	0.6190753	0.5812542	0.4049279	0.1725185	0.4303831	0.3211101	0.6204875	0.0443536	1.0165267	0.0020510	0.9824645	0.0247783	0.9163912	0.0461916	0.0631002	0.0688312	0.7910885	0.7057790	0.6311761	0.9906441	0.6575722	0.2082689	0.4445165	0.3439798	0.8503038	0.9530120	0.0107123	0.1728258	0.8914872	0.9571544	1.0225345	0.7569614	0.0948510	0.2659349	0.2751790	0.4903327	0.6561207	0.5177650	0.1010147	0.6799323
1.0096948	0.0973700	0.1108799	0.9097627	0.4842091	0.8651477	0.4223198	0.1160626	0.3649568	0.5529272	0.5806204	0.0000000	0.6867819	0.1449440	0.9946216	0.1127542	0.1892280	0.0326143	0.9179873	0.8237733	0.9674867	0.7595238	0.3942233	0.8051053	0.6409455	0.5835164	0.5139836	0.1905956	0.4578278	0.1937806	0.5257991	0.0335326	1.0290417	0.0055162	0.8903574	0.0171680	0.9203759	0.0312790	0.0604792	0.0829484	0.7031020	0.7655045	0.7014832	0.9749494	0.7793213	0.1549671	0.4931733	0.2787062	1.0564117	0.9000378	0.0061246	0.2333833	0.8499043	1.0246360	1.0025462	0.7693051	0.0675441	0.1918434	0.3019944	0.4818013	0.6569851	0.4566305	0.0965873	0.6037092
0.9823766	0.0649701	0.1159657	0.9444636	0.5854035	0.9049350	0.3818541	0.1080221	0.0591843	0.5555486	0.3254640	0.3696664	0.0026939	0.5456975	0.6923189	0.9974342	0.2353359	0.0243715	0.9733650	0.9061343	0.9229865	0.6210065	0.3862248	0.7704902	0.5651569	0.5514117	0.3714449	0.1855673	0.4580644	0.2602276	0.7089372	0.0476591	0.9357293	0.0010713	0.9829663	0.0191041	0.9595390	0.0733080	0.0555333	0.0566864	0.7988008	0.7694685	0.5375553	1.0025753	0.7383899	0.1975719	0.4185901	0.3562008	0.9791716	0.8731403	0.0017964	0.1225241	0.8019758	0.9500829	0.7714592	0.7164665	0.0780975	0.2345708	0.2471146	0.3983133	0.7018873	0.5310525	0.1171941	0.7623126
1.0095376	0.0671461	0.1689019	0.9183940	0.4139084	0.8887977	0.4352748	0.0922023	0.3590521	0.5686703	0.4299029	0.3773867	0.6555720	0.0000000	0.8924616	0.0078806	0.2058757	0.0345777	0.9609485	0.8915579	1.1129690	0.7368167	0.4206958	0.8935717	0.6094764	0.5926664	0.4409576	0.2583978	0.4352593	0.2318927	0.5788495	0.0314581	0.9645283	0.0026782	0.9341811	0.0249562	0.9633803	0.0264707	0.0364746	0.0509842	0.8917883	0.8236647	0.6013128	0.9777092	0.7299917	0.2166454	0.4326596	0.3041477	0.8798257	0.8062218	0.0225310	0.2172375	0.9496422	1.1405596	0.8599776	0.7435626	0.0671355	0.2003358	0.2936066	0.4974820	0.7286459	0.4065217	0.0824625	0.6424400
1.0773659	0.0720831	0.1988442	0.8609673	0.4567691	0.8536519	0.3243721	0.0948060	0.2710805	0.5204348	0.3929883	0.3634010	0.6134398	0.4839222	0.0000000	0.3106910	0.2235625	0.0255042	0.8714881	0.8500285	0.9895004	0.7019538	0.4911739	0.7713594	0.5373271	0.5714718	0.4035965	0.1964751	0.4163307	0.1959338	0.5725781	0.0221515	0.8833479	0.0006794	0.9901022	0.0221115	0.9272170	0.0235458	0.0359992	0.0637826	0.6798595	0.8764775	0.7703112	0.8822720	0.7948894	0.1575958	0.4685677	0.3008462	0.9999588	0.9041936	0.0075914	0.2035880	0.8258770	1.0399948	0.8988735	0.7714767	0.0482721	0.1982769	0.2859532	0.4670160	0.7805313	0.3799411	0.0687191	0.7859214
1.2034203	0.0427790	0.1559530	0.8804745	0.5161245	0.8416947	0.3947095	0.0841409	0.3553947	0.4392321	0.3834634	0.3095737	0.6585044	0.1241395	0.9574146	0.0000000	0.2238035	0.0508931	0.9268152	0.8744191	0.9807811	0.6327173	0.4467444	0.9171547	0.5872029	0.7396772	0.3723334	0.1587838	0.4292522	0.2968909	0.6436336	0.0249390	1.0809864	0.0053425	1.0303789	0.0124989	0.9656871	0.0252330	0.0186432	0.0771654	0.8125518	0.8886501	0.5857522	1.0127017	0.7571014	0.1801548	0.4406643	0.2532151	0.9164392	0.9264802	0.0141487	0.2092291	0.9321326	0.9711766	0.8324426	0.6865000	0.0812528	0.2234902	0.2624479	0.4226978	0.7376071	0.3839043	0.1102672	0.5980870
0.9378262	0.0468439	0.1414093	0.8422902	0.4858867	0.8730183	0.4073378	0.1133408	0.2914428	0.5059066	0.3753180	0.3151471	0.6007266	0.1398704	0.9974909	0.0966372	0.0001861	1.0435073	1.0280697	0.3176008	0.9930020	0.9166160	0.5222165	0.8360609	0.6150513	0.8403059	0.3954501	0.2913278	0.1361111	0.4975055	0.7026238	0.0610193	0.9846415	0.0019345	0.9486924	0.0098195	1.0376265	0.0229986	0.0424403	0.0789588	0.8677476	0.7125034	0.6444520	1.0053630	0.8011525	0.1879628	0.5311593	0.3294627	0.9892017	0.9661049	0.0146360	0.2043519	0.8045993	0.9926646	0.8888284	0.7063865	0.0641208	0.2061955	0.2583827	0.4812319	0.8617723	0.3617166	0.1456563	0.5345311
1.0402383	0.0521355	0.1573922	0.9150426	0.5257766	1.0418175	0.4432176	0.0835742	0.3506083	0.4030774	0.3945211	0.3125683	0.5944506	0.1506636	1.0718465	0.1043925	0.2422159	0.0000000	0.9503662	0.8418537	0.9914202	0.6691066	0.4513542	0.8801538	0.6462248	0.5826114	0.4012888	0.1753860	0.3700604	0.2599328	0.6146551	0.0428861	0.9732065	0.0016641	1.0356154	0.0148722	1.0893687	0.0400858	0.0559165	0.0327705	0.8089153	0.8531168	0.7464104	1.1251695	0.7542994	0.1477525	0.4481289	0.3696879	0.8256200	0.8636315	0.0074578	0.1944737	0.8244037	0.9382022	0.8822303	0.7160978	0.0518562	0.2041021	0.2537767	0.4870984	0.8235427	0.4756603	0.0949185	0.6709833
1.0877038	0.0739059	0.0991754	0.9775884	0.4929396	0.8036460	0.3940829	0.1124359	0.3658406	0.5627800	0.4937091	0.3055939	0.5480970	0.1707003	0.9140516	0.1562714	0.1848851	0.9812175	0.0000000	0.6066824	0.9607048	0.6252224	0.4614045	0.8458496	0.6484528	0.5736721	0.4035326	0.2268405	0.4408801	0.2672876	0.5843056	0.0474703	1.1382876	0.0011011	1.0766006	0.0103089	1.0326907	0.0152571	0.0308356	0.0609546	0.8700458	0.8078182	0.6337851	0.9756390	0.6671707	0.1985359	0.5253014	0.3531295	0.9573678	0.9697091	0.0173640	0.2374466	0.8368404	1.0525268	0.7908277	0.7198012	0.0545323	0.1961365	0.2321968	0.4611760	0.7395875	0.4053023	0.0799955	0.6068189
1.0229311	0.0934465	0.1574780	0.9132220	0.5002680	0.8620578	0.4311803	0.1025743	0.3256982	0.4383556	0.3567258	0.3258064	0.6446110	0.1755278	0.8824246	0.1759472	0.2155518	0.0435308	0.9853217	0.0000000	0.9983838	0.6081168	0.3891715	0.7313238	0.5441680	0.5102603	0.4230747	0.1988828	0.4650393	0.2542288	0.5854821	0.0209559	0.9969074	0.0024066	0.9312945	0.0232433	0.9205800	0.0178262	0.0463554	0.0372418	0.9045931	0.9872587	0.7053455	0.9699032	0.6759212	0.2025154	0.4054601	0.3365345	0.8096005	0.8262670	0.0049940	0.1938034	0.9443910	0.9336118	0.8169685	0.6376046	0.0803385	0.1863604	0.3218650	0.4685767	0.7001813	0.4549746	0.0782190	0.5751427
0.9551028	0.0707323	0.1614957	0.9136682	0.4828424	0.7793194	0.3967557	0.0901962	0.3635898	0.4690712	0.4397808	0.2782237	0.5944125	0.1741140	1.0060437	0.1109737	0.2352687	0.0625985	0.9423409	0.9807639	0.0000000	0.0786712	0.6332705	0.3223154	0.5912960	0.6151662	0.3719402	0.2093287	0.5028842	0.2159440	0.6524540	0.0377499	0.9031473	0.0015373	0.9712615	0.0128460	1.0269853	0.0410697	0.0509854	0.0789344	0.7850671	0.7060212	0.6214900	0.9241446	0.6919974	0.2289590	0.4655813	0.2662261	0.8723072	1.0018705	0.0151483	0.2661784	0.8835728	1.0779453	0.9761824	0.7360718	0.0582417	0.1994810	0.2190617	0.4325969	0.8095636	0.4470877	0.1163531	0.6191591
1.1061370	0.0674006	0.1525629	0.8425199	0.5130643	1.0131206	0.3744112	0.0983716	0.3610752	0.4268884	0.3064074	0.3478045	0.5477608	0.1148540	0.9297467	0.1142459	0.2132993	0.0548900	0.9598420	0.8397169	0.9456996	0.0000000	0.2861599	0.3196612	0.6025371	0.6186232	0.4613986	0.2163536	0.4742553	0.2825667	0.6937849	0.0571080	1.0187932	0.0018146	0.9534883	0.0130341	1.0283979	0.0264517	0.0490125	0.0650819	0.7877075	0.7974063	0.7780765	1.0123402	0.7374216	0.1840190	0.4972310	0.3063604	0.9283365	0.9107143	0.0212490	0.1764325	0.8968631	1.1112340	0.8782799	0.7106216	0.0713519	0.2277053	0.2316288	0.4364720	0.7137730	0.4182917	0.0905228	0.6967889
1.0463136	0.0396549	0.1661607	0.9367005	0.5037438	0.8937873	0.3675322	0.1300165	0.3191847	0.4611154	0.3579659	0.3585719	0.6149463	0.1594968	0.9990476	0.2016118	0.1950303	0.0492003	0.9872016	0.9203152	1.0265915	0.0657213	0.0000000	0.4179330	0.4810769	0.5676177	0.3673923	0.1158506	0.4629482	0.2026787	0.5564167	0.0321460	1.0290906	0.0008427	1.1314803	0.0116129	0.9790177	0.0349466	0.0417785	0.0988225	0.8616610	0.8112691	0.6172088	0.9888923	0.7270208	0.1343508	0.4077674	0.2785200	0.9429526	0.8768450	0.0050400	0.2095493	0.9356554	1.0306972	0.7020343	0.7588627	0.0797228	0.1877550	0.2881063	0.5310290	0.8026665	0.4612332	0.1295564	0.6157035
0.9942470	0.0512636	0.1500819	0.9476697	0.3981133	0.7941702	0.4059403	0.0897216	0.3124266	0.4623480	0.4684062	0.3052410	0.6568164	0.1725187	1.0601040	0.1887531	0.2504972	0.0596167	0.9408744	0.8603921	1.1459235	0.4264389	0.1471286	0.0000000	0.5811722	0.5174434	0.4314920	0.1960706	0.4443441	0.3555221	0.6126006	0.0265544	1.1706691	0.0041943	0.9407091	0.0246294	1.0727826	0.0218527	0.0360776	0.0430789	0.7861890	0.8369886	0.6530412	1.0081182	0.6210822	0.1541863	0.3846095	0.3319829	0.8947431	0.9482268	0.0057239	0.1927358	0.8579058	0.9945586	0.8377731	0.7163233	0.1052933	0.2879170	0.3197681	0.4973287	0.7638903	0.4063769	0.1056368	0.6546614
1.0024437	0.0717226	0.1487188	0.9268612	0.5695178	0.8902927	0.3872545	0.1042412	0.3623290	0.4499598	0.3332951	0.3652498	0.5560128	0.1645304	1.0485819	0.1320949	0.1905031	0.0496996	0.9726929	0.8751388	1.0175716	0.7676367	0.6027285	0.9223808	0.0005076	0.9741311	0.1043331	0.1147852	0.4681705	0.2419725	0.5370323	0.0486354	1.0040916	0.0035033	0.9576160	0.0136337	1.0842206	0.0127374	0.0421584	0.0656592	0.8285957	0.8531840	0.6690200	1.0382521	0.6904808	0.1779519	0.4139043	0.3552124	0.9491766	0.9938499	0.0031199	0.2079268	0.9093175	0.9149246	0.9405171	0.7409143	0.0363546	0.1747973	0.2551355	0.4689349	0.8014046	0.4529450	0.1092934	0.6805693
0.8528049	0.0462146	0.1955822	0.8206404	0.4439060	0.8386569	0.3666721	0.1287680	0.2622411	0.5155320	0.4082548	0.4137308	0.7289083	0.1905697	0.8359175	0.1470500	0.2251447	0.0314828	0.9059778	0.8166687	1.0014033	0.7040678	0.4604733	0.8549737	0.5125911	0.0000000	0.5251750	0.4716551	0.5479954	0.1928121	0.6892003	0.0334220	1.0519499	0.0073722	1.0384124	0.0225365	1.0166227	0.0262159	0.0391953	0.0649640	0.8852643	0.7783866	0.6512026	0.9433278	0.7593729	0.1926353	0.5260608	0.3595302	0.9725896	0.8989622	0.0124228	0.1952779	0.8836720	0.9959800	0.9607927	0.7608263	0.0552721	0.2164112	0.2538757	0.3983709	0.7128984	0.4189874	0.1231344	0.5760950
1.0275367	0.0914919	0.2059239	0.9315773	0.5296375	0.7467113	0.3801738	0.0853542	0.2372832	0.4238208	0.3363402	0.3130130	0.6032399	0.2520238	0.8821875	0.0883966	0.1642127	0.0585645	0.8893695	0.7487325	0.8688427	0.6412872	0.5323500	0.8862217	0.6556420	0.9123723	0.0010527	0.2728259	0.3935484	0.3168918	0.6046339	0.0393312	0.9933834	0.0062655	0.9676672	0.0244896	0.9267900	0.0446295	0.0531107	0.0554122	0.9091370	0.8565786	0.6500152	0.9200335	0.8175463	0.2091349	0.4843471	0.2903039	0.9894319	0.9069862	0.0110507	0.2109846	0.9536131	1.0370545	0.8791953	0.7078479	0.0730647	0.2458802	0.2878326	0.5155113	0.6605586	0.4242080	0.1054569	0.6539656
0.9720051	0.0726879	0.1433267	0.8974525	0.4661356	0.8221367	0.4290348	0.1032184	0.2993139	0.5144433	0.4173404	0.3789032	0.6062250	0.2182399	0.9140073	0.2207338	0.2534291	0.0491035	0.8429028	0.8194434	1.0051423	0.6551590	0.5664842	0.8802169	0.6572277	0.5950449	0.3960247	0.0000000	0.3921699	0.2841139	0.7368289	0.0530887	1.0269045	0.0010805	0.9725400	0.0198524	0.9625737	0.0434388	0.0599362	0.0447995	0.8456913	0.7611639	0.7157280	0.9781662	0.6805605	0.1221473	0.4821083	0.3701169	0.9843478	0.9558285	0.0043126	0.2254542	0.9871677	1.1022858	0.9125010	0.7222029	0.0836968	0.2425709	0.2792433	0.4405988	0.7108955	0.4494139	0.1117369	0.5880979
1.0220516	0.0541563	0.1589004	0.9403694	0.4096170	0.8559380	0.4543464	0.1049924	0.3297021	0.5140154	0.4546186	0.3068866	0.7330158	0.0972036	0.9542888	0.0938583	0.2266930	0.0358953	0.9480297	0.8441579	1.0362341	0.7046359	0.4565209	0.7946474	0.6841951	0.5023478	0.4074948	0.2465399	0.0000000	0.4532544	0.7498168	0.1014186	0.9235451	0.0016121	0.8654260	0.0077423	1.0388426	0.0347339	0.0431177	0.0440568	0.8779034	0.6939651	0.7702373	0.9982129	0.7777813	0.2135554	0.4914221	0.3040531	0.9441273	0.9136327	0.0126128	0.2174003	0.9112988	1.0943747	0.9068561	0.8030145	0.0563998	0.1457729	0.3019702	0.4727008	0.6532077	0.3981165	0.0945775	0.7307140
1.0450119	0.0421029	0.1786074	0.8158482	0.5281118	0.8650514	0.3955016	0.0735127	0.3230222	0.5270061	0.4388678	0.3469355	0.6799990	0.1231721	0.8907291	0.1507384	0.2528406	0.0410882	0.9305031	0.8410817	0.9816076	0.6768239	0.3454021	0.8564162	0.5569543	0.5569728	0.4002164	0.1961307	0.4024439	0.0000000	0.6300384	0.0376338	1.0376311	0.0026697	1.0539965	0.0059602	0.8987706	0.0456650	0.0467176	0.0384827	0.8024090	0.8987676	0.7028752	1.1111792	0.6879303	0.1862829	0.4635524	0.2855948	0.8244601	0.8684823	0.0241950	0.2058670	0.9282598	0.9965078	0.8840746	0.6198639	0.0717128	0.1712659	0.2584962	0.4326898	0.8672601	0.4178762	0.1237494	0.5543926
1.0411072	0.0732419	0.1274532	0.9543449	0.5120113	0.9016139	0.5207778	0.1060767	0.3179803	0.4380408	0.4776862	0.3204489	0.6261969	0.1742443	1.0141513	0.2543106	0.1925023	0.0737698	0.8987995	0.8718713	0.9701534	0.7033905	0.4502283	0.9650233	0.6786512	0.5639095	0.3992382	0.2247459	0.4252342	0.4593296	0.0000000	0.0294685	0.9928516	0.0046581	1.0615318	0.0207045	1.0310957	0.0411866	0.0545660	0.0607473	0.8000797	0.8424953	0.7756017	0.9853860	0.7919647	0.2229910	0.5163030	0.2645803	0.7157884	0.8553751	0.0124057	0.1514677	0.7806795	1.0218942	0.8612569	0.7348879	0.0987074	0.3036157	0.2988497	0.4913962	0.7753869	0.5376107	0.1021103	0.7027295
1.2378616	0.0791791	0.1588782	0.9087883	0.5027981	0.8221825	0.4262255	0.0900721	0.3413276	0.4678208	0.4007766	0.3901944	0.6320782	0.1380922	0.9746769	0.1694523	0.2390084	0.0497730	0.8754973	0.9807478	1.1138143	0.7254285	0.4265893	0.9521262	0.6110701	0.5630463	0.4554948	0.2509165	0.4850443	0.2633443	0.5761683	0.0013491	1.0161604	0.0036379	0.9827418	0.0131861	1.0960357	0.0173399	0.0478675	0.0418357	0.8005165	0.7719417	0.6758042	1.0194220	0.7782080	0.2259233	0.4380794	0.2280886	0.8999278	0.7194322	0.0090592	0.1672575	0.8843929	1.0068080	0.9274811	0.6609733	0.0585039	0.1988987	0.2786970	0.4720857	0.7475688	0.4258290	0.0794536	0.5894593
0.9876716	0.1052718	0.1728435	0.9574111	0.4615680	0.7861290	0.4546190	0.1134187	0.3510225	0.5248036	0.5499598	0.3388032	0.6359950	0.2189968	0.8931679	0.1268177	0.9481178	0.0134409	1.0766920	0.7608156	0.8136118	0.2561314	0.0870401	0.5891461	0.9293530	0.5179747	0.8895689	0.0400623	0.5213527	0.7140922	0.5585951	0.2747297	0.0000000	0.0774191	0.8317624	0.0198031	0.0125557	0.7717909	0.3973651	0.0879129	0.3061879	0.1484711	0.4512196	0.0034072	0.4958394	0.5532024	0.6449005	0.1755533	0.1930750	0.5166364	0.0160216	0.0583854	1.0589871	0.7781262	0.7983979	0.7807297	0.2204677	0.4643122	0.6955908	0.5500526	0.5099632	1.0979443	0.1013301	0.9506007
0.9927852	0.0822173	0.1385249	0.9366789	0.4081672	0.6801202	0.3851708	0.1159332	0.2694206	0.5724560	0.4414681	0.3622743	0.7033103	0.1312816	0.8539377	0.1479037	0.1643901	0.0517285	1.0194898	0.9200519	1.0030442	0.6970546	0.4814538	0.7503951	0.5451673	0.5676953	0.3888457	0.2278284	0.3686346	0.2368288	0.6042910	0.0369866	0.9591359	0.0000000	0.8773497	0.0154253	1.0436145	0.0243075	0.0345553	0.0586557	0.7456390	0.8105297	0.6955147	1.0375869	0.7289581	0.1516297	0.5207250	0.2964072	0.8294729	0.9619727	0.0088830	0.1744085	0.8936063	1.0087306	0.8980773	0.7731219	0.0947819	0.2226125	0.2439582	0.4666213	0.6987858	0.4472454	0.0919289	0.6966283
1.0856968	0.0991610	0.1429340	0.8697564	0.4442428	0.9374460	0.4506767	0.0969229	0.3679754	0.5473906	0.5539137	0.3346711	0.6807530	0.2332918	0.9824151	0.2027429	0.2455746	0.0654914	0.9605721	0.8907114	1.0561867	0.6588367	0.4772941	0.9306918	0.6372740	0.5198285	0.4802514	0.2737073	0.4290956	0.2613340	0.6128193	0.0310108	0.8806957	0.0480183	0.0004900	0.0158117	0.9413410	0.0439964	0.0524476	0.0375952	0.7693191	0.8458065	0.6499164	1.0059879	0.7244926	0.2587958	0.3977682	0.3061201	0.9779233	0.7499079	0.0180117	0.2116097	0.8892072	1.0897195	0.9610224	0.7553993	0.0602507	0.2234608	0.2529566	0.4944203	0.7221680	0.3678230	0.0904532	0.6327279
