G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
1.0000000	0.0694507	0.1561356	0.9072055	0.4657368	0.8492985	0.4039058	0.0957727	0.3220017	0.0900423	0.0000011	0.0321659	0.6002100	0.1586826	0.9490705	0.1432365	0.2067279	0.0393673	0.9168091	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601819	0.3925898	0.2073353	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780691	0.4580641	0.3076773	0.9070544	0.8676691	0.0080029	0.2014315	0.8619394	0.9936792	0.8724611	0.6928358	0.0685278	0.2125950	0.2634990	0.4540217	0.7243372	0.4270790	0.0930264	0.6374208
1.0000000	0.0694507	0.1561356	0.9072055	0.4657349	0.8492977	0.4039049	0.0957731	0.3220042	0.6090623	0.5662539	0.0001038	0.6002134	0.1586784	0.9490705	0.1432278	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338984	0.8394545	0.5961441	0.5601811	0.3925906	0.2073355	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780697	0.4580643	0.3076752	0.9070543	0.8676691	0.0080029	0.2014315	0.8619400	0.9936792	0.8724608	0.6928356	0.0685277	0.2125968	0.2634992	0.4540231	0.7243378	0.4270789	0.0930275	0.6374198
1.0000000	0.0694507	0.1561356	0.9072055	0.5378006	0.8631409	0.4156881	0.0900953	0.0542929	0.4798327	0.3336949	0.3041577	0.0000739	0.5381504	0.6706214	0.9386612	0.2067279	0.0393673	0.9168091	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601819	0.3925899	0.2073353	0.4348768	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780691	0.4580641	0.3076771	0.9070544	0.8676691	0.0080029	0.2014315	0.8619395	0.9936792	0.8724610	0.6928358	0.0685278	0.2125952	0.2634990	0.4540219	0.7243373	0.4270790	0.0930265	0.6374207
1.0000000	0.0694507	0.1561361	0.9072052	0.4657301	0.8492955	0.4039028	0.0957740	0.3220106	0.4867429	0.3852526	0.3333137	0.6002220	0.0000462	0.9491190	0.0019051	0.2067279	0.0393672	0.9168092	0.8402319	0.9997602	0.6672369	0.4338982	0.8394544	0.5961445	0.5601779	0.3925946	0.2073367	0.4348770	0.2455445	0.6093783	0.0337021	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389245	0.0543665	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780732	0.4580635	0.3076702	0.9070542	0.8676695	0.0080029	0.2014315	0.8619430	0.9936792	0.8724595	0.6928348	0.0685272	0.2126034	0.2635006	0.4540264	0.7243407	0.4270782	0.0930323	0.6374151
1.0000000	0.0694507	0.1561356	0.9072055	0.4657360	0.8492982	0.4039054	0.0957729	0.3220028	0.4874042	0.3856033	0.3333912	0.6002114	0.5381491	0.0001139	0.3250746	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672371	0.4338984	0.8394545	0.5961441	0.5601816	0.3925901	0.2073354	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780692	0.4580642	0.3076766	0.9070544	0.8676691	0.0080029	0.2014315	0.8619397	0.9936792	0.8724610	0.6928358	0.0685278	0.2125957	0.2634990	0.4540223	0.7243374	0.4270790	0.0930268	0.6374204
1.0000000	0.0694508	0.1561372	0.9072044	0.4657234	0.8492924	0.4038998	0.0957752	0.3220195	0.4865314	0.3847672	0.3337109	0.6002341	0.1586317	0.9491186	0.0000758	0.2067280	0.0393672	0.9168092	0.8402319	0.9997602	0.6672367	0.4338980	0.8394544	0.5961459	0.5601716	0.3926032	0.2073395	0.4348770	0.2455448	0.6093789	0.0337022	0.9769205	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389253	0.0543674	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780762	0.4580594	0.3076750	0.9070540	0.8676709	0.0080029	0.2014315	0.8619499	0.9936793	0.8724568	0.6928327	0.0685259	0.2126141	0.2635040	0.4540298	0.7243473	0.4270767	0.0930427	0.6374036
1.0000000	0.0694507	0.1561357	0.9072054	0.4657340	0.8492972	0.4039045	0.0957732	0.3220055	0.4871289	0.3855405	0.3332662	0.6002151	0.1586764	0.9490705	0.1432237	0.0001013	0.9991925	0.9824201	0.2641678	0.9999999	0.8565565	0.5071439	0.8678747	0.6214992	0.8950242	0.3841369	0.2559431	0.1331612	0.4370948	0.6714267	0.0654973	0.9756371	0.0009273	0.9839621	0.0149635	0.9988879	0.0278481	0.0391121	0.0543663	0.8118316	0.8005769	0.6533959	0.9905347	0.7219622	0.1779005	0.4583616	0.3078992	0.9999544	0.8898436	0.0083544	0.2199384	0.8794523	0.9946060	0.8693225	0.6836072	0.0505883	0.2113409	0.2618171	0.4536777	0.7720154	0.3974111	0.1090594	0.5618335
1.0000000	0.0694509	0.1561386	0.9072034	0.4657178	0.8492899	0.4038973	0.0957762	0.3220270	0.4866255	0.3844804	0.3341063	0.6002442	0.1586421	0.9490702	0.1431582	0.2067282	0.0000833	0.9160704	0.8460679	0.9997602	0.6672367	0.4338978	0.8394544	0.5961477	0.5601657	0.3926122	0.2073427	0.4348770	0.2455454	0.6093798	0.0337024	0.9769205	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389262	0.0543686	0.8118710	0.8006234	0.6529569	0.9905795	0.7218336	0.1780750	0.4580547	0.3076906	0.9070539	0.8676729	0.0080030	0.2014316	0.8619578	0.9936794	0.8724540	0.6928305	0.0685243	0.2126231	0.2635079	0.4540313	0.7243548	0.4270748	0.0930539	0.6373904
1.0000000	0.0694507	0.1561357	0.9072054	0.4657338	0.8492972	0.4039044	0.0957733	0.3220057	0.4871064	0.3855300	0.3332619	0.6002154	0.1586760	0.9490705	0.1432229	0.2067279	0.9955928	0.0000038	0.5505452	0.9997602	0.6672370	0.4338983	0.8394545	0.5961442	0.5601805	0.3925913	0.2073357	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780704	0.4580643	0.3076737	0.9070543	0.8676692	0.0080029	0.2014315	0.8619406	0.9936792	0.8724606	0.6928355	0.0685276	0.2125982	0.2634994	0.4540239	0.7243383	0.4270788	0.0930284	0.6374190
1.0000000	0.0694508	0.1561365	0.9072049	0.4657275	0.8492943	0.4039016	0.0957745	0.3220141	0.4866026	0.3850460	0.3334460	0.6002268	0.1586623	0.9490705	0.1431958	0.2067280	0.0381018	0.9913932	0.0000677	0.9997602	0.6672368	0.4338981	0.8394544	0.5961450	0.5601756	0.3925976	0.2073377	0.4348770	0.2455446	0.6093785	0.0337022	0.9769205	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389248	0.0543668	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780749	0.4580622	0.3076702	0.9070541	0.8676699	0.0080029	0.2014315	0.8619454	0.9936792	0.8724586	0.6928341	0.0685267	0.2126075	0.2635018	0.4540280	0.7243430	0.4270777	0.0930359	0.6374112
1.0000000	0.0694507	0.1561356	0.9072055	0.4657351	0.8492978	0.4039050	0.0957730	0.3220039	0.4872883	0.3855939	0.3333198	0.6002130	0.1586790	0.9490705	0.1432289	0.2067279	0.0393673	0.9168092	0.8402319	0.0000890	0.0566060	0.5290038	0.3419490	0.5705366	0.5669836	0.3792810	0.1991756	0.5002702	0.1973519	0.5831521	0.0298671	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780696	0.4580643	0.3076755	0.9070543	0.8676691	0.0080029	0.2014315	0.8619399	0.9936792	0.8724608	0.6928357	0.0685277	0.2125966	0.2634991	0.4540229	0.7243377	0.4270789	0.0930273	0.6374200
1.0000000	0.0694507	0.1561360	0.9072052	0.4657307	0.8492958	0.4039031	0.0957738	0.3220097	0.4867901	0.3853031	0.3332907	0.6002209	0.1586693	0.9490705	0.1432095	0.2067279	0.0393672	0.9168092	0.8402319	0.9997602	0.0000552	0.2783138	0.3424446	0.5961444	0.5601784	0.3925939	0.2073365	0.4348769	0.2455445	0.6093783	0.0337021	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389245	0.0543665	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780727	0.4580637	0.3076706	0.9070542	0.8676694	0.0080029	0.2014315	0.8619425	0.9936792	0.8724597	0.6928349	0.0685273	0.2126024	0.2635004	0.4540260	0.7243402	0.4270783	0.0930315	0.6374159
1.0000000	0.0694507	0.1561356	0.9072055	0.4657348	0.8492976	0.4039048	0.0957731	0.3220044	0.4872333	0.3855799	0.3332964	0.6002137	0.1586781	0.9490705	0.1432271	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.0563358	0.0000007	0.3565641	0.5961441	0.5601811	0.3925907	0.2073355	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780698	0.4580643	0.3076750	0.9070543	0.8676691	0.0080029	0.2014315	0.8619401	0.9936792	0.8724608	0.6928356	0.0685277	0.2125970	0.2634992	0.4540232	0.7243379	0.4270789	0.0930276	0.6374197
1.0000000	0.0694507	0.1561359	0.9072053	0.4657319	0.8492963	0.4039035	0.0957736	0.3220083	0.4868884	0.3853915	0.3332617	0.6002189	0.1586718	0.9490705	0.1432144	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.5183941	0.1760606	0.0000856	0.5961443	0.5601792	0.3925929	0.2073362	0.4348769	0.2455445	0.6093782	0.0337021	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389244	0.0543664	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780719	0.4580640	0.3076715	0.9070543	0.8676693	0.0080029	0.2014315	0.8619417	0.9936792	0.8724601	0.6928351	0.0685274	0.2126008	0.2635000	0.4540253	0.7243394	0.4270785	0.0930302	0.6374172
1.0000000	0.0694507	0.1561356	0.9072055	0.4657348	0.8492976	0.4039048	0.0957731	0.3220044	0.4872333	0.3855799	0.3332964	0.6002137	0.1586781	0.9490705	0.1432271	0.2067279	0.0393673	0.9168092	0.8402319	0.9997600	0.6672370	0.4338984	0.8394545	0.0000945	0.8994275	0.1290510	0.0984975	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780698	0.4580643	0.3076750	0.9070543	0.8676691	0.0080029	0.2014315	0.8619401	0.9936792	0.8724608	0.6928356	0.0685277	0.2125970	0.2634992	0.4540232	0.7243379	0.4270789	0.0930276	0.6374197
1.0000000	0.0694507	0.1561356	0.9072055	0.4657349	0.8492977	0.4039049	0.0957731	0.3220042	0.4872523	0.3855853	0.3333039	0.6002134	0.1586784	0.9490705	0.1432278	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338984	0.8394545	0.5961441	0.0000049	0.5616946	0.4944561	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780697	0.4580643	0.3076752	0.9070543	0.8676691	0.0080029	0.2014315	0.8619400	0.9936792	0.8724608	0.6928356	0.0685277	0.2125968	0.2634992	0.4540231	0.7243378	0.4270789	0.0930275	0.6374198
1.0000000	0.0694507	0.1561358	0.9072054	0.4657330	0.8492968	0.4039041	0.0957734	0.3220067	0.4870120	0.3854785	0.3332524	0.6002168	0.1586743	0.9490705	0.1432194	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.5961442	0.8985658	0.0000921	0.1991496	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389244	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780710	0.4580643	0.3076728	0.9070543	0.8676692	0.0080029	0.2014315	0.8619410	0.9936792	0.8724604	0.6928354	0.0685276	0.2125992	0.2634996	0.4540245	0.7243387	0.4270787	0.0930291	0.6374183
1.0000000	0.0694508	0.1561365	0.9072049	0.4657270	0.8492941	0.4039014	0.0957745	0.3220147	0.4865873	0.3850131	0.3334722	0.6002276	0.1586614	0.9490705	0.1431940	0.2067280	0.0393672	0.9168092	0.8402319	0.9997602	0.6672368	0.4338981	0.8394544	0.5961450	0.5640259	0.3747232	0.0000731	0.4348770	0.2455446	0.6093785	0.0337022	0.9769205	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389248	0.0543669	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780751	0.4580619	0.3076704	0.9070541	0.8676700	0.0080029	0.2014315	0.8619458	0.9936792	0.8724584	0.6928339	0.0685267	0.2126082	0.2635020	0.4540282	0.7243434	0.4270776	0.0930366	0.6374105
1.0000000	0.0694507	0.1561357	0.9072054	0.4657336	0.8492971	0.4039043	0.0957733	0.3220059	0.4870834	0.3855186	0.3332584	0.6002157	0.1586756	0.9490705	0.1432221	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.6270942	0.5521899	0.4097791	0.2177804	0.0000904	0.4724604	0.6746393	0.0950340	0.9769206	0.0009259	0.9839823	0.0149635	0.9988918	0.0278181	0.0389243	0.0543663	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780705	0.4580643	0.3076735	0.9070543	0.8676692	0.0080029	0.2014315	0.8619407	0.9936792	0.8724605	0.6928355	0.0685276	0.2125984	0.2634995	0.4540240	0.7243384	0.4270788	0.0930285	0.6374189
1.0000000	0.0694509	0.1561391	0.9072031	0.4657160	0.8492891	0.4038966	0.0957766	0.3220293	0.4866841	0.3844143	0.3342246	0.6002473	0.1586387	0.9490701	0.1431520	0.2067282	0.0393671	0.9168093	0.8402318	0.9997602	0.6672367	0.4338977	0.8394544	0.5961484	0.5601638	0.3926152	0.2073438	0.4348769	0.0000484	0.6093801	0.0336168	0.9769205	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389266	0.0543690	0.8118710	0.8006234	0.6529569	0.9905795	0.7218336	0.1780738	0.4580532	0.3076971	0.9070539	0.8676736	0.0080030	0.2014316	0.8619604	0.9936794	0.8724530	0.6928297	0.0685237	0.2126257	0.2635091	0.4540315	0.7243573	0.4270742	0.0930577	0.6373858
1.0000000	0.0694507	0.1561360	0.9072052	0.4657310	0.8492959	0.4039032	0.0957738	0.3220094	0.4868143	0.3853267	0.3332814	0.6002204	0.1586700	0.9490705	0.1432108	0.2067279	0.0393672	0.9168092	0.8402319	0.9997602	0.6672369	0.4338982	0.8394545	0.5961444	0.5601786	0.3925936	0.2073364	0.4348769	0.4724527	0.0000831	0.0363170	0.9769206	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389245	0.0543664	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780725	0.4580638	0.3076708	0.9070542	0.8676694	0.0080029	0.2014315	0.8619423	0.9936792	0.8724598	0.6928350	0.0685273	0.2126020	0.2635002	0.4540258	0.7243400	0.4270784	0.0930312	0.6374162
1.0000000	0.0694509	0.1561394	0.9072029	0.4657151	0.8492887	0.4038962	0.0957767	0.3220305	0.4867195	0.3843829	0.3342863	0.6002489	0.1586368	0.9490701	0.1431488	0.2067282	0.0393671	0.9168093	0.8402318	0.9997602	0.6672367	0.4338977	0.8394544	0.5961488	0.5601628	0.3926168	0.2073444	0.4348769	0.2455466	0.6093710	0.0000700	0.9769205	0.0009259	0.9839822	0.0149635	0.9988918	0.0278181	0.0389268	0.0543692	0.8118710	0.8006234	0.6529569	0.9905794	0.7218336	0.1780731	0.4580524	0.3077009	0.9070539	0.8676740	0.0080030	0.2014317	0.8619619	0.9936795	0.8724525	0.6928293	0.0685234	0.2126271	0.2635099	0.4540316	0.7243587	0.4270738	0.0930598	0.6373832
1.0000000	0.0694507	0.1561355	0.9072055	0.4657375	0.8492988	0.4039061	0.0957726	0.3220008	0.4875089	0.3854961	0.3335825	0.6002087	0.1586842	0.9490705	0.1432397	0.9989109	0.0232633	0.9816173	0.8433361	0.8918470	0.2276654	0.0795724	0.5386178	0.8736582	0.4900932	0.8166431	0.0648349	0.4986509	0.6857113	0.5877019	0.2134611	0.0000005	0.0415092	0.8363540	0.0149630	0.0068672	0.6793199	0.4121997	0.0545175	0.3018313	0.1050542	0.4456970	0.0070921	0.4795579	0.4784241	0.5427549	0.1970394	0.2340072	0.5245892	0.0245285	0.0527479	0.9832992	0.8719440	0.8993386	0.7879542	0.2356413	0.4390171	0.6243966	0.5151591	0.4681119	0.9700837	0.1019514	0.9724587
1.0000000	0.0694534	0.1561842	0.9071718	0.4656494	0.8492591	0.4038672	0.0957892	0.3221200	0.4908582	0.3854107	0.3361864	0.6003710	0.1585219	0.9490608	0.1430196	0.2067300	0.0393687	0.9168121	0.8402280	0.9997604	0.6672527	0.4339017	0.8394569	0.5962103	0.5601072	0.3927556	0.2074112	0.4348620	0.2455890	0.6094228	0.0337092	0.9769182	0.0000728	0.9839806	0.0149641	0.9988905	0.0278200	0.0389720	0.0544159	0.8118713	0.8006229	0.6529590	0.9905781	0.7218335	0.1778528	0.4580598	0.3081520	0.9070656	0.8677439	0.0080055	0.2014424	0.8621436	0.9936818	0.8723941	0.6927769	0.0684802	0.2126690	0.2635813	0.4539979	0.7245324	0.4270211	0.0932859	0.6370401
1.0000000	0.0694507	0.1561357	0.9072055	0.4657345	0.8492975	0.4039047	0.0957731	0.3220048	0.4871933	0.3855666	0.3332828	0.6002142	0.1586774	0.9490705	0.1432258	0.2067279	0.0393673	0.9168092	0.8402319	0.9997602	0.6672370	0.4338983	0.8394545	0.5961441	0.5601809	0.3925909	0.2073356	0.4348769	0.2455446	0.6093782	0.0337021	0.9769206	0.0352044	0.0000946	0.0156764	0.9988918	0.0278181	0.0389243	0.0543662	0.8118710	0.8006234	0.6529568	0.9905795	0.7218336	0.1780700	0.4580644	0.3076746	0.9070543	0.8676691	0.0080029	0.2014315	0.8619402	0.9936792	0.8724607	0.6928356	0.0685277	0.2125973	0.2634993	0.4540234	0.7243380	0.4270788	0.0930278	0.6374195
