"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
90	0.0568037	0.2646322	0.1410864	0.8207051	0.2154133	0.6928075	0.5055528	0.0682690	0.2543487	0.5773149	0.5015181	0.3509273	0.4933482	0.2534591	0.7267483	0.0676143	0.2138261	0.0988479	0.6098388	0.7979350	1.0499796	0.5992367	0.4503694	0.6989120	0.5227612	0.4210433	0.2847684	0.3011600	0.5548904	0.1802193	0.3811126	0.0480307	0.9529804	0.0000000	1.0063396	0.0182516	0.9271058	0.1769262	0.0593803	0.0651601	0.7965665	0.8222049	0.5273874	0.9743350	0.7287904	0.2716693	0.4423467	0.4772376	0.9387254	0.8667706	0.0787094	0.3022797	0.9646439	1.0373549	0.8718389	0.8004559	0.1219102	0.2718478	0.2831855	0.3532974	0.5247139	0.4178253	0.1801985	0.5731815
95	0.0536170	0.2808989	0.1265216	0.7868961	0.2269916	0.7064268	0.4865914	0.0750447	0.2593612	0.6080629	0.5047784	0.3586035	0.4959899	0.3089377	0.6857955	0.0503541	0.2146533	0.1164543	0.5759335	0.7787772	1.0163526	0.5636850	0.4454526	0.6722852	0.5220152	0.4051826	0.2958845	0.2606219	0.5665553	0.1862420	0.3543172	0.0599226	0.9407990	0.0028476	1.0343274	0.0174439	0.9191522	0.1965745	0.0595574	0.0603542	0.8235148	0.8158758	0.5218652	0.9585608	0.6925713	0.2860306	0.4550473	0.5092833	0.9486733	0.8801018	0.0923240	0.3031863	0.9766587	1.0958202	0.8966412	0.8153094	0.1261195	0.2916398	0.2812872	0.3416423	0.4907735	0.4161359	0.1966320	0.5704562
100	0.0453164	0.3213590	0.1279103	0.7561480	0.2481545	0.6682380	0.4917428	0.0756834	0.2512567	0.6483914	0.4872294	0.3643726	0.4784532	0.3217661	0.6762220	0.0463564	0.2069566	0.1365127	0.5423225	0.7642483	1.0086279	0.5542393	0.4793623	0.6536359	0.5329517	0.4066606	0.3039647	0.2614447	0.5959547	0.2088754	0.3193087	0.0782496	0.8963272	0.0028297	0.9793252	0.0195014	0.9185625	0.2362328	0.0578981	0.0604628	0.8889432	0.8220715	0.5086387	0.9003948	0.6608341	0.3023501	0.4466067	0.5087619	0.9679627	0.8728600	0.1185047	0.3217601	0.9743728	1.1039640	0.8605239	0.8489079	0.1348271	0.3110231	0.2866944	0.3384333	0.4634154	0.3961797	0.2191400	0.5640137

0	0.9911307	0.0658409	0.1494743	0.9675341	0.5001965	0.8535966	0.4025651	0.1063909	0.3387085	0.4750015	0.3707426	0.3936650	0.6624272	0.1415748	1.0500037	0.1650658	0.1987426	0.0560573	0.9271960	0.8471493	1.0521986	0.6237370	0.4819791	0.8725703	0.6240703	0.5672331	0.3683804	0.2333716	0.4646117	0.2402441	0.6616814	0.0415229	1.0339249	0.0014548	1.0038787	0.0100799	0.9991975	0.0396441	0.0457775	0.0433773	0.7941585	0.7953438	0.7128120	1.0262491	0.7209468	0.1772090	0.4059547	0.3140211	0.8624540	0.8936878	0.0046311	0.1830016	0.9287067	1.0294077	0.8135084	0.7356539	0.0675834	0.1939063	0.2698122	0.4010931	0.7504269	0.4151395	0.0798763	0.7108215
5	1.0610432	0.0631082	0.1124941	0.8814822	0.4064751	0.8537683	0.3698128	0.1015770	0.3552167	0.4820857	0.3530986	0.3676321	0.5508773	0.1248731	1.0802543	0.1164169	0.1935342	0.0334508	1.0184146	0.8254030	0.9474312	0.6557763	0.4013717	0.7584200	0.5635967	0.5931005	0.4201416	0.2225892	0.4807838	0.2186314	0.6727354	0.0344880	1.0206754	0.0023123	0.8556733	0.0096271	1.0323844	0.0380954	0.0210368	0.0409751	0.8544029	0.8207303	0.6065571	0.8814991	0.6865944	0.1576446	0.4601859	0.3240901	0.8662818	0.8675842	0.0215627	0.1753065	0.8818293	1.0784288	0.7788214	0.6913515	0.0866564	0.2442701	0.2808986	0.4443734	0.6819545	0.4287931	0.1048608	0.7299072
10	1.0970848	0.0584242	0.1182095	0.8848771	0.3987599	0.8550426	0.4053830	0.0951249	0.3598543	0.4758040	0.3357623	0.3491127	0.5664284	0.1187020	1.0903863	0.1169873	0.1961039	0.0393434	1.0074028	0.8417694	0.9241804	0.7102707	0.4110397	0.7282545	0.5508977	0.5866338	0.4224806	0.2149788	0.4658218	0.1845579	0.6477040	0.0320279	1.0445564	0.0011506	0.8513470	0.0059456	1.0047344	0.0326766	0.0214171	0.0404740	0.8678269	0.8006902	0.5803098	0.8487963	0.7064478	0.1738257	0.5039266	0.3623078	0.8642177	0.8678381	0.0192547	0.1616031	0.9057387	1.0402974	0.7793726	0.6981652	0.0760276	0.2335782	0.2781479	0.4651008	0.6752869	0.4266877	0.1120483	0.7319035
15	1.1563044	0.0470214	0.1107985	0.8810808	0.4192894	0.8826210	0.3995399	0.0854963	0.3661663	0.4924616	0.3276877	0.3724085	0.5728453	0.1107762	1.0679928	0.1298403	0.2006095	0.0392557	0.9701046	0.8783069	0.8604715	0.7317002	0.3906873	0.7350675	0.5705948	0.5973802	0.4048232	0.2161618	0.4833256	0.1930537	0.6352967	0.0218961	1.0474260	0.0006138	0.8604316	0.0083321	0.9673017	0.0315214	0.0249638	0.0527981	0.9068435	0.7865991	0.5787386	0.9020429	0.6921553	0.1675776	0.4795554	0.3703808	0.8766977	0.9012623	0.0161428	0.1788272	0.8537966	1.0429857	0.7735101	0.6830958	0.0795425	0.2409460	0.2734397	0.4993675	0.6995949	0.4017338	0.1075242	0.7309102
20	1.1141864	0.0379752	0.1268409	0.8748460	0.4074228	0.9090981	0.3884727	0.0869490	0.3634311	0.4742243	0.3347403	0.3547113	0.5803712	0.0983131	1.0764440	0.1273474	0.2187073	0.0484649	0.9749418	0.9197748	0.8635592	0.7226564	0.3987638	0.7345052	0.6047182	0.5953413	0.3883734	0.2100239	0.4672706	0.1927213	0.6208357	0.0210187	1.0801421	0.0008690	0.8620547	0.0117137	0.9833685	0.0302508	0.0261279	0.0547415	0.9005843	0.8045426	0.5702398	0.8932849	0.7156809	0.1665528	0.4378415	0.3716229	0.9089746	0.9195430	0.0154776	0.1759698	0.8383582	0.9814000	0.7870956	0.6658952	0.0915456	0.2492324	0.2672355	0.5030264	0.6541727	0.3757542	0.0989297	0.7409495
25	1.0678439	0.0296554	0.1432951	0.8985935	0.4483094	0.8699566	0.3880802	0.0863896	0.3460180	0.4831408	0.3485708	0.3522043	0.5550293	0.0931384	1.0590887	0.1456681	0.2045283	0.0529987	0.9432757	0.9060640	0.8574526	0.6996463	0.4026510	0.7312490	0.6095792	0.5955157	0.3954105	0.2166939	0.4782592	0.1880943	0.6404730	0.0222030	1.0817242	0.0010513	0.9091641	0.0137483	0.9703325	0.0217162	0.0193904	0.0565708	0.8285320	0.7847070	0.6360635	0.9216966	0.7038155	0.1648615	0.4625384	0.3499781	0.8844866	0.9051930	0.0149783	0.1777208	0.8400904	1.0032144	0.7610813	0.6808826	0.1033280	0.2321684	0.2849215	0.4868717	0.6430357	0.3851965	0.0877215	0.7640624
30	1.0993510	0.0251488	0.1335687	0.8708468	0.4403993	0.8834743	0.3940922	0.0969223	0.3582851	0.5025345	0.3293780	0.3513077	0.5711208	0.0910751	1.0250902	0.1269324	0.2126325	0.0556837	0.9898231	0.9546895	0.9117197	0.7145983	0.3971300	0.7633688	0.6196955	0.5893501	0.4047481	0.2237910	0.4657403	0.1831164	0.6528832	0.0308559	1.0461756	0.0012903	0.9323345	0.0164296	0.9317020	0.0203964	0.0163230	0.0572539	0.8457332	0.7499636	0.6361951	0.9183859	0.6677748	0.1641438	0.4178214	0.3266695	0.8313269	0.9052409	0.0145785	0.1850288	0.8409835	0.9754465	0.7856337	0.6686868	0.1010217	0.2557685	0.3001809	0.4969264	0.6492289	0.3558356	0.0867444	0.7702826
35	1.0834717	0.0200458	0.1295507	0.8742199	0.4582940	0.8336226	0.3992213	0.0886969	0.3945203	0.4978484	0.3493523	0.3281103	0.5634604	0.0820293	1.0283733	0.1205425	0.1996698	0.0610789	0.9582022	0.9246704	0.8963710	0.7360928	0.4073989	0.7761352	0.5954017	0.5852429	0.3967610	0.2129556	0.4732349	0.2192717	0.6669403	0.0333064	1.0483740	0.0002445	0.9572741	0.0198986	0.9696331	0.0201628	0.0152479	0.0563526	0.8199261	0.7375786	0.6606774	0.9334433	0.6836709	0.1713410	0.4651494	0.3007995	0.8399464	0.8690887	0.0126809	0.2009648	0.8375619	0.9853789	0.7967492	0.6528146	0.1009257	0.2547120	0.3022683	0.5020925	0.6926234	0.3943020	0.0774116	0.8144034
40	1.0723841	0.0221457	0.1230987	0.8830757	0.4808978	0.8809596	0.4025636	0.0906286	0.3813138	0.4795784	0.3192345	0.3372976	0.5899836	0.0738933	1.0488635	0.1121135	0.2047809	0.0565624	0.9656081	0.9094288	0.9062479	0.7068540	0.4072438	0.8234444	0.6012343	0.5627158	0.4064034	0.2207305	0.4465126	0.2028995	0.6428219	0.0347996	1.0133127	0.0001964	0.9763150	0.0249089	1.0103217	0.0225862	0.0140520	0.0469021	0.7938741	0.7456218	0.6679571	0.9220314	0.6372144	0.1636305	0.4480829	0.2986013	0.8390827	0.8763973	0.0063053	0.1936645	0.8316737	0.9849970	0.8175084	0.6667269	0.1025760	0.2540440	0.2935613	0.4814888	0.6760201	0.4132329	0.0975493	0.7913943
45	1.0683885	0.0148832	0.1290315	0.8976155	0.4985766	0.8816211	0.3793767	0.0860773	0.3770785	0.4530531	0.3344654	0.3500179	0.5952853	0.0917429	1.0493943	0.1125159	0.1845394	0.0467468	0.9958598	0.8917972	0.9145432	0.6823664	0.4342673	0.8447564	0.6094719	0.5902307	0.4250140	0.2177303	0.4681875	0.1981522	0.6266670	0.0356401	0.9906860	0.0006892	0.9678731	0.0216778	1.0075452	0.0283024	0.0165363	0.0487645	0.8009504	0.7441679	0.6896127	0.9691358	0.7004203	0.1658933	0.4783662	0.2987609	0.8022727	0.8815731	0.0075812	0.2053290	0.8547367	0.9554753	0.8202739	0.6690457	0.1047586	0.2725122	0.3002824	0.4721011	0.6674848	0.4386473	0.1090059	0.7801811
50	1.1027062	0.0172852	0.1358500	0.8997289	0.5397659	0.9273119	0.3771175	0.0816739	0.3651258	0.4472824	0.3385149	0.3322106	0.6151409	0.1078489	1.0592870	0.1276856	0.1846140	0.0432381	0.9834214	0.8933711	0.9219324	0.6701371	0.4336964	0.8528405	0.6221004	0.5939300	0.4494422	0.1973404	0.4741220	0.1946925	0.6268408	0.0322680	0.9833272	0.0004177	0.9097226	0.0259928	0.9735881	0.0280027	0.0153221	0.0506057	0.8032379	0.7441061	0.6671531	0.9061069	0.6886645	0.1523798	0.4715832	0.2961584	0.8580925	0.8752920	0.0090589	0.2088697	0.8591657	0.9816920	0.8332801	0.7055520	0.1076041	0.2592991	0.2911514	0.4517675	0.6745793	0.4541686	0.1009685	0.7491250
55	1.0660895	0.0149756	0.1304838	0.8930299	0.5781061	0.9133812	0.4038941	0.0831354	0.3612159	0.4510277	0.3316377	0.3300327	0.6155538	0.0992812	1.0745097	0.1143069	0.1766293	0.0362787	0.9179993	0.8629310	0.9051837	0.6577797	0.4399276	0.8437403	0.6018324	0.6025803	0.4488385	0.1931647	0.4696127	0.1983646	0.6305442	0.0231914	0.9843097	0.0000450	0.9115687	0.0269476	0.9898570	0.0286795	0.0194259	0.0600505	0.7774238	0.7720777	0.6798806	0.9107844	0.6912951	0.1445699	0.4938106	0.2943856	0.8419556	0.8873263	0.0049727	0.2040461	0.8659679	1.0041565	0.8357313	0.6887939	0.1060493	0.2464570	0.2714473	0.4427999	0.7116772	0.4538296	0.0955604	0.7359650
60	1.0007667	0.0114959	0.1456983	0.9019873	0.5835321	0.8988436	0.4042428	0.0939543	0.3399875	0.4613609	0.3154470	0.3241921	0.6094117	0.0956280	1.0708081	0.1151984	0.1757085	0.0316415	0.9374340	0.8516276	0.9251826	0.6518825	0.4382980	0.8678820	0.5889251	0.6420383	0.4661802	0.1920415	0.4729285	0.1753660	0.6177385	0.0250091	0.9446417	0.0002735	0.9237293	0.0271994	1.0080709	0.0256611	0.0231994	0.0571518	0.7571447	0.7404908	0.6504760	0.9374047	0.7097607	0.1373307	0.4829750	0.2849812	0.8593239	0.9287744	0.0034448	0.1953270	0.8873761	1.0693213	0.8777551	0.7119820	0.1071882	0.2460492	0.2813256	0.4541108	0.7249054	0.4563249	0.0834175	0.7627673
65	1.0164682	0.0114126	0.1391931	0.8832261	0.5337698	0.9059748	0.4084493	0.0772689	0.3410394	0.4516249	0.3438269	0.3373211	0.6050866	0.1061518	1.0442818	0.0998693	0.1767558	0.0294275	0.9965280	0.8538939	0.9226301	0.6694939	0.4437516	0.8625692	0.5652527	0.6202709	0.4837116	0.1895134	0.4579390	0.1727656	0.5891125	0.0274098	0.9401641	0.0001436	0.9497677	0.0178392	0.9670447	0.0283878	0.0237241	0.0588848	0.7545660	0.7330693	0.6634888	0.9437214	0.7560841	0.1319062	0.4555104	0.2565303	0.8331010	0.9447184	0.0038039	0.1811921	0.8688355	1.1113811	0.9034422	0.7093933	0.1049084	0.2308734	0.2779067	0.4516998	0.7389413	0.4681599	0.0843820	0.7579274
